time,loc,locOrig
11-May-2021 20:52:00,"ראשון לציון","ראשון לציון - מערב"
11-May-2021 20:52:00,"צפריה","צפריה"
11-May-2021 20:52:00,"רחובות","רחובות"
11-May-2021 20:52:00,"חולון","חולון"
11-May-2021 20:52:00,"אזור","אזור"
11-May-2021 20:52:00,"נצר סרני","נצר סרני"
11-May-2021 20:52:00,"בית חנן","בית חנן"
11-May-2021 20:52:00,"באר יעקב","באר יעקב"
11-May-2021 20:52:00,"גאליה","גאליה"
11-May-2021 20:52:00,"בית עובד","אירוס"
11-May-2021 20:52:00,"עיינות","עיינות"
11-May-2021 20:52:00,"ראשון לציון","תעשיון צריפין"
11-May-2021 20:52:00,"ראשון לציון","ראשון לציון - מזרח"
11-May-2021 20:52:00,"יגל","יגל"
11-May-2021 20:52:00,"כפר חב''ד","כפר חב''ד"
11-May-2021 20:52:00,"אחיעזר","אחיעזר"
11-May-2021 20:52:00,"ניר צבי","ניר צבי"
11-May-2021 20:51:00,"באר טוביה","באר טוביה"
11-May-2021 20:51:00,"נס ציונה","נס ציונה"
11-May-2021 20:51:00,"הרצלייה","הרצליה - מרכז וגליל ים"
11-May-2021 20:51:00,"אורות","אורות"
11-May-2021 20:51:00,"מתחם פי גלילות","מתחם פי גלילות"
11-May-2021 20:51:00,"רמת גן","רמת גן - מערב"
11-May-2021 20:51:00,"גנות","גנות"
11-May-2021 20:51:00,"רמת גן","רמת גן - מזרח"
11-May-2021 20:51:00,"בית אלעזרי","בית אלעזרי"
11-May-2021 20:51:00,"גני טל","גני טל"
11-May-2021 20:51:00,"קדרון","קדרון"
11-May-2021 20:51:00,"תל אביב","תל אביב - מזרח"
11-May-2021 20:51:00,"גבעת שמואל","גבעת שמואל"
11-May-2021 20:51:00,"שפיים","שפיים"
11-May-2021 20:51:00,"כפר הנגיד","כפר הנגיד"
11-May-2021 20:51:00,"בני ברק","בני ברק"
11-May-2021 20:51:00,"קריית אונו","קריית אונו"
11-May-2021 20:51:00,"גדרה","גדרה"
11-May-2021 20:51:00,"חמד","חמד"
11-May-2021 20:51:00,"כפר מרדכי","כפר מרדכי"
11-May-2021 20:51:00,"משמר השבעה","משמר השבעה"
11-May-2021 20:51:00,"אור יהודה","אור יהודה"
11-May-2021 20:51:00,"אזור תעשייה כנות","אזור תעשייה כנות"
11-May-2021 20:51:00,"גבעתיים","גבעתיים"
11-May-2021 20:51:00,"פתח תקווה","פתח תקווה"
11-May-2021 20:51:00,"ישרש","ישרש"
11-May-2021 20:51:00,"אשדוד","אשדוד - אזור תעשייה צפוני ונ"
11-May-2021 20:51:00,"יבנה","יבנה"
11-May-2021 20:51:00,"בני עי''ש","בני עי''ש"
11-May-2021 20:51:00,"עשרת","עשרת"
11-May-2021 20:51:00,"חצב","חצב"
11-May-2021 20:51:00,"מישר","מישר"
11-May-2021 20:51:00,"פארק תעשייה ראם","פארק תעשייה ראם"
11-May-2021 20:51:00,"כנות","כנות"
11-May-2021 20:51:00,"חצור","חצור"
11-May-2021 20:51:00,"גיבתון","גיבתון"
11-May-2021 20:51:00,"גבעת ברנר","גבעת ברנר"
11-May-2021 20:51:00,"נווה מבטח","נווה מבטח"
11-May-2021 20:51:00,"גן שלמה","גן שלמה"
11-May-2021 20:51:00,"תל אביב","תל אביב - מרכז העיר"
11-May-2021 20:51:00,"תל אביב","תל אביב - עבר הירקון"
11-May-2021 20:51:00,"גאליה","גאליה"
11-May-2021 20:51:00,"מקווה ישראל","מקווה ישראל"
11-May-2021 20:51:00,"פלמחים","פלמחים"
11-May-2021 20:51:00,"שתולים","שתולים"
11-May-2021 20:51:00,"רחובות","רחובות"
11-May-2021 20:51:00,"אשדוד","אשדוד - ג,ו,ז"
11-May-2021 20:51:00,"גבעתי","גבעתי"
11-May-2021 20:51:00,"ניצן","ניצן"
11-May-2021 20:51:00,"אמונים","אמונים"
11-May-2021 20:51:00,"נורדיה","נורדיה"
11-May-2021 20:51:00,"ניר גלים","ניר גלים"
11-May-2021 20:51:00,"אזור","אזור"
11-May-2021 20:51:00,"גן יבנה","גן יבנה"
11-May-2021 20:51:00,"תל יצחק","תל יצחק"
11-May-2021 20:51:00,"גבעת וושינגטון","גבעת וושינגטון"
11-May-2021 20:51:00,"בית עזרא","בית עזרא"
11-May-2021 20:51:00,"מעון צופיה","מעון צופיה"
11-May-2021 20:51:00,"כפר יונה","כפר יונה"
11-May-2021 20:51:00,"משגב דב","משגב דב"
11-May-2021 20:51:00,"עזר","עזר"
11-May-2021 20:51:00,"אשדוד","אשדוד - יא,יב,טו,יז,מרינה"
11-May-2021 20:51:00,"שדה עוזיהו","שדה עוזיהו"
11-May-2021 20:51:00,"בית גמליאל","בית גמליאל"
11-May-2021 20:51:00,"בניה","בניה"
11-May-2021 20:51:00,"בני דרום","בני דרום"
11-May-2021 20:51:00,"גן הדרום","גן הדרום"
11-May-2021 20:51:00,"אשדוד","אזור תעשייה עד הלום"
11-May-2021 20:51:00,"עזריקם","עזריקם"
11-May-2021 20:51:00,"גנות הדר","גנות הדר"
11-May-2021 20:51:00,"אשדוד","אשדוד - ח,ט,י,יג,יד,טז"
11-May-2021 20:51:00,"ביצרון","ביצרון"
11-May-2021 20:51:00,"קדימה","קדימה"
11-May-2021 20:51:00,"אשדוד","אשדוד - א,ב,ד,ה"
11-May-2021 20:51:00,"ניצנים","ניצנים"
11-May-2021 20:51:00,"בית יצחק - שער חפר","בית יצחק - שער חפר"
11-May-2021 20:51:00,"שדמה","שדמה"
11-May-2021 20:50:00,"כרם ביבנה","כרם ביבנה"
11-May-2021 20:50:00,"קבוצת יבנה","קבוצת יבנה"
11-May-2021 20:50:00,"מתחם בני דרום","מתחם בני דרום"
11-May-2021 20:50:00,"כפר אביב","כפר אביב"
11-May-2021 20:50:00,"נתניה","נתניה - מזרח"
11-May-2021 20:50:00,"כפר נטר","כפר נטר"
11-May-2021 20:50:00,"אבן יהודה","אבן יהודה"
11-May-2021 20:50:00,"אודים","אודים"
11-May-2021 20:50:00,"ארסוף","ארסוף"
11-May-2021 20:50:00,"הרצלייה","הרצליה - פיתוח"
11-May-2021 20:50:00,"תל אביב","תל אביב - דרום העיר ויפו"
11-May-2021 20:50:00,"בית יהושע","בית יהושע"
11-May-2021 20:50:00,"בת-ים","בת-ים"
11-May-2021 20:50:00,"באר יעקב","באר יעקב"
11-May-2021 20:50:00,"נצר סרני","נצר סרני"
11-May-2021 20:50:00,"באר גנים","באר גנים"
11-May-2021 20:50:00,"נתיב העשרה","נתיב העשרה"
11-May-2021 20:50:00,"אשקלון","אזור תעשייה צפוני אשקלון"
11-May-2021 20:50:00,"כרמייה","כרמיה"
11-May-2021 20:50:00,"זיקים","זיקים"
11-May-2021 20:50:00,"אשקלון","אשקלון"
11-May-2021 20:50:00,"משען","משען"
11-May-2021 20:50:00,"ברכיה","ברכיה"
11-May-2021 20:50:00,"הודייה","הודיה"
11-May-2021 20:50:00,"אשדוד","אשדוד - אזור תעשייה צפוני ונ"
11-May-2021 20:50:00,"אשקלון","אזור תעשייה הדרומי אשקלון"
11-May-2021 20:50:00,"חולון","חולון"
11-May-2021 20:50:00,"קדרון","קדרון"
11-May-2021 20:50:00,"כפר ביל''ו","כפר ביל''ו"
11-May-2021 20:50:00,"בית אלעזרי","בית אלעזרי"
11-May-2021 20:50:00,"נען","נען"
11-May-2021 20:50:00,"רמות מאיר","רמות מאיר"
11-May-2021 20:50:00,"מזכרת בתיה","מזכרת בתיה"
11-May-2021 20:50:00,"אזור תעשייה כנות","אזור תעשייה כנות"
11-May-2021 20:50:00,"גני הדר","גני הדר"
11-May-2021 20:50:00,"גני יוחנן","גני יוחנן"
11-May-2021 20:50:00,"סתרייה","סתריה"
11-May-2021 20:50:00,"גדרה","גדרה"
11-May-2021 20:50:00,"קריית עקרון","קריית עקרון"
11-May-2021 20:50:00,"פלמחים","פארק תעשיות פלמחים"
11-May-2021 20:50:00,"ראשון לציון","ראשון לציון - מערב"
11-May-2021 20:50:00,"נטעים","גן שורק"
11-May-2021 20:50:00,"כפר הנגיד","כפר הנגיד"
11-May-2021 20:50:00,"בן זכאי","בן זכאי"
11-May-2021 20:50:00,"נס ציונה","נס ציונה"
11-May-2021 20:50:00,"יבנה","יבנה"
11-May-2021 20:50:00,"בית חנן","בית חנן"
11-May-2021 20:50:00,"עיינות","עיינות"
11-May-2021 20:50:00,"ראשון לציון","ראשון לציון - מזרח"
11-May-2021 20:50:00,"בית עובד","אירוס"
11-May-2021 20:50:00,"נטעים","נטעים"
11-May-2021 20:48:00,"גבעת השלושה","גבעת השלושה"
11-May-2021 20:48:00,"שדי חמד","שדי חמד"
11-May-2021 20:48:00,"רשפון","רשפון"
11-May-2021 20:48:00,"חגור","חגור"
11-May-2021 20:48:00,"חורשים","חורשים"
11-May-2021 20:48:00,"כפר שמריהו","כפר שמריהו"
11-May-2021 20:48:00,"כפר ברא","כפר ברא"
11-May-2021 20:48:00,"ראש העין","ראש העין"
11-May-2021 20:48:00,"ג'לג'וליה","ג'לג'וליה"
11-May-2021 20:48:00,"ירקונה","ירקונה"
11-May-2021 20:48:00,"גני עם","גני עם"
11-May-2021 20:48:00,"אלישמע","אלישמע"
11-May-2021 20:48:00,"נווה ימין","נווה ימין"
11-May-2021 20:48:00,"גבעת חן","גבעת חן"
11-May-2021 20:48:00,"מועצה אזורית דרום השרון","מועצה אזורית דרום השרון"
11-May-2021 20:48:00,"ארסוף","ארסוף"
11-May-2021 20:48:00,"כפר קאסם","כפר קאסם"
11-May-2021 20:48:00,"כפר מל''ל","כפר מל''ל"
11-May-2021 20:48:00,"רמות השבים","רמות השבים"
11-May-2021 20:48:00,"הוד השרון","הוד השרון"
11-May-2021 20:48:00,"נווה ירק","נווה ירק"
11-May-2021 20:48:00,"אזור תעשייה אפק ולב הארץ","אזור תעשייה אפק ולב הארץ"
11-May-2021 20:48:00,"ראש העין","תחנת רכבת ראש העין"
11-May-2021 20:48:00,"עדנים","עדנים"
11-May-2021 20:48:00,"בת-ים","בת-ים"
11-May-2021 20:48:00,"בית דגן","בית דגן"
11-May-2021 20:48:00,"מקווה ישראל","מקווה ישראל"
11-May-2021 20:48:00,"ראשון לציון","ראשון לציון - מערב"
11-May-2021 20:48:00,"חולון","חולון"
11-May-2021 20:48:00,"ראשון לציון","תעשיון צריפין"
11-May-2021 20:48:00,"כפר חב''ד","כפר חב''ד"
11-May-2021 20:48:00,"צפריה","צפריה"
11-May-2021 20:48:00,"גני תקווה","גני תקווה"
11-May-2021 20:48:00,"באר יעקב","באר יעקב"
11-May-2021 20:48:00,"ראשון לציון","ראשון לציון - מזרח"
11-May-2021 20:48:00,"יגל","יגל"
11-May-2021 20:48:00,"זיתן","זיתן"
11-May-2021 20:48:00,"אחיעזר","אחיעזר"
11-May-2021 20:48:00,"לוד","לוד"
11-May-2021 20:48:00,"ניר צבי","ניר צבי"
11-May-2021 20:48:00,"אור יהודה","אור יהודה"
11-May-2021 20:48:00,"רעננה","רעננה"
11-May-2021 20:48:00,"תל אביב","תל אביב - מרכז העיר"
11-May-2021 20:48:00,"גבעתיים","גבעתיים"
11-May-2021 20:48:00,"בני ציון","בני ציון"
11-May-2021 20:48:00,"קריית אונו","קריית אונו"
11-May-2021 20:48:00,"משמר השבעה","משמר השבעה"
11-May-2021 20:48:00,"בני ברק","בני ברק"
11-May-2021 20:48:00,"הרצלייה","הרצליה - פיתוח"
11-May-2021 20:48:00,"חמד","חמד"
11-May-2021 20:48:00,"תל אביב","תל אביב - עבר הירקון"
11-May-2021 20:48:00,"תל אביב","תל אביב - מזרח"
11-May-2021 20:48:00,"רמת השרון","רמת השרון"
11-May-2021 20:48:00,"בצרה","בצרה"
11-May-2021 20:48:00,"אזור","אזור"
11-May-2021 20:48:00,"הרצלייה","הרצליה - מרכז וגליל ים"
11-May-2021 20:48:00,"תל אביב","תל אביב - דרום העיר ויפו"
11-May-2021 20:48:00,"רמת גן","רמת גן - מזרח"
11-May-2021 20:48:00,"מתחם פי גלילות","מתחם פי גלילות"
11-May-2021 20:48:00,"כפר סבא","כפר סבא"
11-May-2021 20:48:00,"רמת גן","רמת גן - מערב"
11-May-2021 20:48:00,"גנות","גנות"
11-May-2021 20:48:00,"גבעת שמואל","גבעת שמואל"
11-May-2021 20:48:00,"פתח תקווה","פתח תקווה"
11-May-2021 20:47:00,"ינון","ינון"
11-May-2021 20:47:00,"אשדוד","אשדוד - א,ב,ד,ה"
11-May-2021 20:47:00,"בני ראם","בני ראם"
11-May-2021 20:47:00,"ערוגות","ערוגות"
11-May-2021 20:47:00,"בן זכאי","בן זכאי"
11-May-2021 20:47:00,"בני דרום","בני דרום"
11-May-2021 20:47:00,"כפר הנגיד","כפר הנגיד"
11-May-2021 20:47:00,"תלמי יחיאל","תלמי יחיאל"
11-May-2021 20:47:00,"בני עי''ש","בני עי''ש"
11-May-2021 20:47:00,"גאליה","גאליה"
11-May-2021 20:47:00,"כפר אחים","כפר אחים"
11-May-2021 20:47:00,"בית אלעזרי","בית אלעזרי"
11-May-2021 20:47:00,"אורות","אורות"
11-May-2021 20:47:00,"יד בנימין","יד בנימין"
11-May-2021 20:47:00,"גדרה","גדרה"
11-May-2021 20:47:00,"קריית מלאכי","קריית מלאכי"
11-May-2021 20:47:00,"אחווה","אחווה"
11-May-2021 20:47:00,"ביצרון","ביצרון"
11-May-2021 20:47:00,"אשדוד","אזור תעשייה עד הלום"
11-May-2021 20:47:00,"באר טוביה","באר טוביה"
11-May-2021 20:47:00,"קדרון","קדרון"
11-May-2021 20:47:00,"אשדוד","אשדוד - ג,ו,ז"
11-May-2021 20:47:00,"כפר ורבורג","כפר ורבורג"
11-May-2021 20:47:00,"ניר גלים","ניר גלים"
11-May-2021 20:47:00,"אביגדור","אביגדור"
11-May-2021 20:47:00,"בית גמליאל","בית גמליאל"
11-May-2021 20:47:00,"חפץ חיים","חפץ חיים"
11-May-2021 20:47:00,"לקיה","בית חלקיה"
11-May-2021 20:47:00,"גני טל","גני טל"
11-May-2021 20:47:00,"אשדוד","אשדוד - אזור תעשייה צפוני ונ"
11-May-2021 20:47:00,"כפר הרי''ף וצומת ראם","כפר הרי''ף וצומת ראם"
11-May-2021 20:47:00,"יבנה","יבנה"
11-May-2021 20:47:00,"אשדוד","אשדוד - יא,יב,טו,יז,מרינה"
11-May-2021 20:47:00,"אזור תעשייה כנות","אזור תעשייה כנות"
11-May-2021 20:47:00,"שער אפרים","שער אפרים"
11-May-2021 20:47:00,"אשדוד","אשדוד - ח,ט,י,יג,יד,טז"
11-May-2021 20:47:00,"אשדוד","אשדוד - יא,יב,טו,יז,מרינה"
11-May-2021 20:47:00,"תנובות","תנובות"
11-May-2021 20:47:00,"אשקלון","אזור תעשייה הדרומי אשקלון"
11-May-2021 20:47:00,"בארותיים","בארותיים"
11-May-2021 20:47:00,"בורגתה","בורגתה"
11-May-2021 20:47:00,"אשדוד","אשדוד - אזור תעשייה צפוני ונ"
11-May-2021 20:47:00,"בית עזרא","בית עזרא"
11-May-2021 20:47:00,"ניצנים","ניצנים"
11-May-2021 20:47:00,"כפר סילבר","כפר סילבר"
11-May-2021 20:47:00,"ניצן","ניצן"
11-May-2021 20:47:00,"קלנסווה","קלנסווה"
11-May-2021 20:47:00,"עין שריד","עין שריד"
11-May-2021 20:47:00,"כפר עבודה","כפר עבודה"
11-May-2021 20:47:00,"פורת","פורת"
11-May-2021 20:47:00,"צורן","צורן"
11-May-2021 20:47:00,"עין ורד","עין ורד"
11-May-2021 20:47:00,"כפר יעבץ","כפר יעבץ"
11-May-2021 20:46:00,"משמר איילון","משמר איילון"
11-May-2021 20:46:00,"משמר דוד","משמר דוד"
11-May-2021 20:46:00,"כוכב יאיר","כוכב יאיר - צור יגאל"
11-May-2021 20:46:00,"כפר נוער בן שמן","כפר נוער בן שמן"
11-May-2021 20:46:00,"עולש","עולש"
11-May-2021 20:46:00,"עזריאל","עזריאל"
11-May-2021 20:46:00,"גזר","גזר"
11-May-2021 20:46:00,"טל שחר","טל שחר"
11-May-2021 20:46:00,"נירית","נירית"
11-May-2021 20:46:00,"קריית מלאכי","קריית מלאכי"
11-May-2021 20:46:00,"כפר שמואל","כפר שמואל"
11-May-2021 20:46:00,"מעלה שומרון","מעלה שומרון"
11-May-2021 20:46:00,"אלקנה","אלקנה"
11-May-2021 20:46:00,"בית נחמיה","בית נחמיה"
11-May-2021 20:46:00,"כרמי יוסף","כרמי יוסף"
11-May-2021 20:46:00,"טייבה","טייבה"
11-May-2021 20:46:00,"בקוע","בקוע"
11-May-2021 20:46:00,"כפר אחים","כפר אחים"
11-May-2021 20:46:00,"אלפי מנשה","אלפי מנשה"
11-May-2021 20:46:00,"יד בנימין","יד בנימין"
11-May-2021 20:46:00,"יעף","יעף"
11-May-2021 20:46:00,"כפר בן נון","כפר בן נון"
11-May-2021 20:46:00,"תימורים","תימורים"
11-May-2021 20:46:00,"יד רמב''ם","יד רמב''ם"
11-May-2021 20:46:00,"בית עוזיאל","בית עוזיאל"
11-May-2021 20:46:00,"כוכב יאיר","צור יצחק"
11-May-2021 20:46:00,"נצר חזני","נצר חזני"
11-May-2021 20:46:00,"צור נתן","צור נתן"
11-May-2021 20:46:00,"כפר הרי''ף וצומת ראם","כפר הרי''ף וצומת ראם"
11-May-2021 20:46:00,"חולדה","חולדה"
11-May-2021 20:46:00,"כפר ורבורג","כפר ורבורג"
11-May-2021 20:46:00,"בית חשמונאי","בית חשמונאי"
11-May-2021 20:46:00,"יסודות","יסודות"
11-May-2021 20:46:00,"ערוגות","ערוגות"
11-May-2021 20:46:00,"תלמי יחיאל","תלמי יחיאל"
11-May-2021 20:46:00,"ינון","ינון"
11-May-2021 20:46:00,"תל אביב","תל אביב - מרכז העיר"
11-May-2021 20:46:00,"עדנים","עדנים"
11-May-2021 20:46:00,"גני תקווה","גני תקווה"
11-May-2021 20:46:00,"מזור","מזור"
11-May-2021 20:46:00,"נווה ירק","נווה ירק"
11-May-2021 20:46:00,"ראש העין","תחנת רכבת ראש העין"
